user,item,Time
5854,563,"03 22, 2010"
6589,12021,"04 13, 2015"
9802,4086,"09 3, 2013"
7570,4647,"04 2, 2014"
7889,5478,"01 2, 2015"
5687,14629,"02 20, 2017"
5078,14057,"06 22, 2016"
3540,7992,"12 10, 2013"
8442,12027,"07 22, 2015"
9667,4268,"08 26, 2017"
13741,5652,"05 19, 2013"
14792,13622,"01 15, 2017"
11346,7774,"07 12, 2013"
11832,11549,"10 8, 2014"
8548,3603,"10 30, 2017"
1652,545,"02 18, 2009"
4210,14202,"05 6, 2016"
4553,6448,"04 23, 2014"
10067,4060,"12 9, 2012"
4950,5297,"12 9, 2017"
8288,12549,"06 22, 2016"
790,7500,"07 2, 2016"
9662,1823,"04 10, 2018"
6025,7070,"02 28, 2016"
6833,2384,"09 19, 2017"
11411,14736,"10 24, 2016"
9917,9932,"07 11, 2014"
1222,1190,"07 9, 2006"
1448,5334,"04 28, 2005"
7528,13904,"06 18, 2013"
12714,9422,"01 16, 2013"
2074,4720,"03 9, 2011"
412,13245,"04 12, 2014"
13444,8688,"07 26, 2016"
13133,9861,"09 15, 2015"
8896,1193,"01 21, 2013"
4804,13365,"07 30, 2017"
2199,3576,"02 8, 2014"
10402,9821,"05 12, 2013"
552,1338,"10 5, 2014"
1225,14845,"09 12, 2009"
3954,12515,"07 24, 2016"
10907,13018,"05 20, 2013"
1073,14911,"05 2, 2015"
1483,2069,"09 10, 2012"
11370,2514,"03 15, 2016"
8098,9344,"09 1, 2015"
8595,14637,"03 18, 2015"
11644,2872,"02 22, 2018"
10170,3017,"07 24, 2014"
3925,6383,"08 7, 2015"
9367,1738,"04 30, 2016"
3644,1190,"03 24, 1998"
31,1817,"11 22, 2012"
2502,9111,"01 4, 2015"
5545,11014,"05 4, 2014"
8198,7298,"04 2, 2017"
7174,2998,"07 4, 2010"
6659,5146,"03 11, 2017"
10396,3174,"01 3, 2015"
41,1720,"06 25, 2016"
132,7107,"08 2, 2017"
8249,3499,"06 21, 2016"
4994,1732,"03 28, 2013"
241,3091,"02 21, 2015"
8293,14786,"12 16, 2017"
11036,6325,"10 9, 2014"
10717,2070,"03 4, 2014"
7773,11371,"06 18, 2014"
1368,7308,"03 26, 2006"
10660,5216,"11 2, 2017"
3990,3574,"01 13, 2014"
5116,12665,"10 9, 2016"
10624,6371,"07 22, 2010"
339,4587,"02 7, 2016"
3120,1654,"01 20, 2014"
37,1122,"01 10, 2002"
7710,1871,"03 20, 2014"
6063,1498,"02 7, 2012"
7074,9043,"01 3, 2018"
446,1260,"09 28, 2014"
8227,12628,"09 26, 2016"
9138,10155,"08 19, 2014"
6455,6761,"02 28, 2014"
11907,11957,"05 11, 2015"
9995,9317,"05 3, 2015"
4255,2554,"10 18, 2012"
5659,1240,"07 27, 2017"
10877,3441,"06 25, 2015"
11484,2649,"01 23, 2018"
5889,2703,"05 3, 2016"
13911,10546,"11 9, 2015"
13855,5955,"07 25, 2016"
2119,4296,"02 4, 2010"
2209,4040,"11 20, 2014"
103,1300,"09 29, 2008"
12510,7187,"03 9, 2017"
8090,6116,"08 12, 2014"
11315,7276,"10 29, 2015"
15081,14455,"10 30, 2017"
12061,5402,"07 27, 2017"
9028,9957,"01 25, 2014"
11170,6202,"04 27, 2010"
4606,10372,"10 20, 2015"
6720,6291,"12 13, 2014"
194,2735,"03 3, 2018"
8967,8717,"08 19, 2016"
777,10181,"06 27, 2014"
5752,1261,"02 16, 2006"
7985,6582,"03 29, 2018"
5832,7157,"01 25, 2011"
4525,13786,"09 30, 2014"
4076,1551,"10 17, 2012"
7044,3193,"04 5, 2011"
6986,761,"08 30, 2015"
8099,14166,"07 28, 2015"
642,9149,"11 16, 2013"
11029,6631,"04 22, 2014"
14910,11689,"09 14, 2014"
13379,6661,"08 14, 2015"
6984,10018,"01 31, 2014"
5486,2532,"10 5, 2010"
3359,14660,"08 15, 2017"
4932,7450,"06 20, 2014"
14200,5639,"08 4, 2017"
4764,9339,"11 7, 2012"
13923,6628,"02 5, 2015"
1611,13160,"01 30, 2013"
12057,3192,"12 5, 2015"
15184,13867,"08 13, 2017"
4440,2198,"02 26, 2006"
2594,15166,"06 11, 2016"
14642,7069,"12 6, 2016"
1207,15057,"12 12, 2012"
10751,6563,"07 11, 2016"
7961,9038,"02 17, 2016"
3806,10605,"11 30, 2016"
13047,12651,"09 15, 2016"
7787,7854,"06 6, 2013"
4096,7072,"08 28, 2017"
10032,6540,"10 21, 2013"
1905,12127,"02 8, 2013"
3724,7032,"05 17, 2015"
5218,2896,"05 30, 2000"
359,4695,"09 2, 2001"
3475,982,"04 29, 2017"
9079,1254,"03 15, 2018"
2419,5478,"01 14, 2015"
6985,5592,"12 2, 2013"
3568,13336,"03 20, 2017"
6515,14019,"06 12, 2017"
9660,6315,"01 23, 2016"
5673,1255,"03 1, 2017"
2334,8965,"01 25, 2013"
1759,5468,"05 29, 2011"
32,4786,"06 18, 2013"
987,54,"05 3, 2007"
3892,2600,"09 21, 2015"
11136,11562,"06 11, 2017"
11272,8066,"12 1, 2014"
7411,10067,"11 8, 2013"
12431,11346,"06 4, 2015"
12469,10162,"10 30, 2014"
10727,13090,"08 21, 2017"
8282,11299,"04 2, 2014"
9791,9950,"01 15, 2015"
13149,7866,"08 11, 2014"
12164,15020,"06 29, 2015"
12740,7691,"12 19, 2014"
4730,5787,"07 18, 2013"
13778,10287,"01 14, 2013"
6897,869,"09 30, 2013"
10461,13654,"06 17, 2017"
9544,7656,"12 27, 2017"
1486,9168,"05 22, 2011"
5170,10373,"12 19, 2012"
815,11051,"12 9, 2013"
5174,2598,"03 22, 2000"
9380,2605,"12 14, 2013"
2821,12020,"06 17, 2015"
12087,13343,"03 27, 2017"
1002,3925,"01 4, 2015"
250,4176,"07 12, 2017"
4804,9797,"12 16, 2013"
362,7362,"12 1, 2011"
8994,12446,"07 18, 2016"
7123,13881,"03 22, 2016"
12617,6260,"01 4, 2013"
319,4705,"09 11, 2015"
13571,13878,"06 25, 2015"
8993,2725,"09 27, 2015"
15285,11458,"03 22, 2018"
685,10691,"11 14, 2014"
8523,3517,"10 18, 2017"
9036,8940,"12 2, 2013"
5922,13050,"12 14, 2010"
9682,13576,"11 26, 2016"
3227,2684,"09 2, 2016"
7162,10136,"10 4, 2015"
5635,8952,"02 29, 2012"
10768,5975,"01 28, 2018"
2597,1483,"04 7, 2015"
1717,4008,"08 2, 2014"
4600,10284,"05 14, 2014"
8134,14716,"02 23, 2017"
4669,1835,"12 29, 2014"
2125,8409,"03 17, 2017"
10096,10457,"05 20, 2014"
13601,7552,"07 8, 2012"
11297,4719,"03 12, 2017"
5794,13832,"05 13, 2016"
5128,2648,"04 24, 2016"
10321,5478,"01 28, 2016"
3200,3157,"11 22, 2016"
747,1795,"01 15, 2016"
2871,1020,"12 27, 2015"
5297,4989,"03 31, 2017"
12490,7571,"04 3, 2015"
3076,662,"11 25, 2014"
4241,9483,"10 6, 2013"
1611,4315,"07 11, 2010"
980,297,"10 4, 2001"
4505,313,"12 29, 2015"
8187,9929,"01 18, 2017"
11642,9253,"03 5, 2015"
10171,3064,"07 30, 2017"
1173,15230,"02 12, 2003"
680,7401,"12 14, 2011"
2049,123,"10 13, 2000"
13740,5694,"04 10, 2014"
6549,8461,"03 12, 2018"
3293,4411,"05 3, 2014"
14173,9303,"10 30, 2012"
2815,2435,"11 23, 2013"
12467,11475,"10 12, 2014"
9182,13916,"09 16, 2015"
11051,6998,"11 5, 2014"
9147,3225,"12 30, 2016"
3581,205,"12 8, 2013"
6918,8014,"02 24, 2015"
46,4658,"05 23, 2011"
2808,5441,"02 19, 2015"
10437,4577,"12 31, 2016"
8481,12866,"04 10, 2017"
329,14915,"11 24, 2015"
9516,6414,"10 15, 2012"
2788,2643,"03 15, 2016"
2039,5434,"07 29, 2015"
3193,5107,"10 1, 2017"
11175,7017,"05 14, 2015"
10184,8860,"12 10, 2014"
9111,1405,"10 15, 2014"
12513,6421,"08 1, 2016"
3145,8380,"11 5, 2016"
3573,13404,"09 13, 2017"
6925,11719,"01 28, 2015"
12919,14311,"03 6, 2018"
11880,10295,"09 10, 2013"
2184,7374,"06 27, 2017"
5453,13975,"01 30, 2015"
13761,8255,"10 17, 2014"
10921,12357,"03 22, 2017"
2074,9569,"03 19, 2018"
10769,8029,"02 17, 2015"
6811,8330,"10 22, 2017"
12897,8411,"05 15, 2017"
2732,499,"05 22, 2014"
8168,6377,"09 27, 2015"
11713,10594,"08 8, 2014"
3401,9258,"12 3, 2014"
11863,10733,"03 28, 2013"
10900,4313,"06 20, 2015"
602,535,"06 18, 2013"
5174,2713,"02 14, 2000"
9015,2725,"07 21, 2015"
2039,9622,"11 20, 2016"
12755,3525,"03 18, 2018"
92,13515,"01 11, 2018"
6143,8873,"11 24, 2012"
5679,1247,"05 2, 2016"
9384,12998,"10 23, 2016"
6768,5313,"11 22, 2015"
8340,14190,"12 16, 2017"
4672,3490,"08 30, 2016"
2929,9295,"10 31, 2013"
1263,6254,"11 25, 2012"
14366,7092,"05 1, 2014"
13174,12514,"06 26, 2016"
14352,5848,"05 6, 2015"
11468,3650,"12 19, 2013"
6629,14493,"12 26, 2017"
2936,5950,"05 3, 2016"
10030,8549,"04 8, 2018"
11787,11870,"04 15, 2018"
2765,5640,"01 24, 2018"
6492,3500,"09 5, 2017"
9407,6972,"01 24, 2013"
3538,9317,"09 10, 2017"
2166,5381,"12 20, 2014"
8459,10305,"04 5, 2013"
14987,14548,"02 19, 2018"
11215,2359,"01 28, 2016"
14412,12597,"07 27, 2016"
2079,707,"04 18, 2014"
12655,3451,"12 20, 2014"
6313,13858,"05 3, 2016"
13752,11570,"10 7, 2014"
3296,3732,"07 5, 2015"
15223,14283,"04 8, 2017"
9139,12214,"03 13, 2016"
5897,7979,"04 10, 2016"
12087,14222,"11 26, 2017"
11029,7720,"09 21, 2017"
8612,2197,"11 10, 2012"
11042,6407,"09 23, 2013"
1676,14133,"01 23, 2016"
6118,5311,"02 15, 2017"
1040,13071,"05 30, 2010"
14387,11172,"04 6, 2017"
7160,9137,"03 18, 2018"
3942,366,"06 12, 2016"
12187,7698,"02 3, 2015"
6325,2507,"03 19, 2014"
12401,9940,"11 30, 2017"
13287,8731,"10 29, 2013"
1691,8994,"12 16, 2015"
2082,6116,"09 24, 2007"
3574,14908,"01 14, 2014"
3758,3606,"06 10, 2014"
1574,5375,"02 13, 2016"
5370,13060,"09 1, 2015"
2628,9083,"03 29, 2012"
4956,380,"05 17, 2013"
2584,6201,"07 2, 2015"
8723,2622,"06 6, 2015"
7509,8217,"06 17, 2014"
1929,13230,"08 29, 2013"
1407,1314,"03 31, 2014"
10458,8015,"07 16, 2017"
7988,3256,"11 10, 2015"
1242,10220,"08 11, 2014"
10239,4057,"06 6, 2014"
3970,1016,"11 16, 2016"
13139,14009,"03 20, 2014"
14135,5608,"01 23, 2014"
11900,4226,"04 2, 2017"
10538,5422,"04 2, 2014"
9926,2032,"06 22, 2015"
11797,10605,"05 8, 2015"
7290,14774,"09 20, 2017"
4207,3761,"10 24, 2015"
10825,6636,"02 15, 2018"
1946,1756,"03 27, 2017"
15263,12672,"07 9, 2017"
6231,632,"01 4, 2015"
14245,7901,"03 21, 2013"
277,6159,"03 18, 2007"
4457,2966,"05 11, 2014"
1425,6758,"03 24, 2015"
9141,9201,"06 24, 2014"
6575,9440,"12 6, 2013"
546,4831,"07 24, 2017"
6663,12136,"03 18, 2015"
8138,5064,"04 24, 2015"
6955,5321,"10 27, 2016"
10722,2047,"05 7, 2013"
8103,14458,"10 18, 2017"
10806,13020,"02 5, 2017"
13744,12786,"09 24, 2017"
1045,14845,"08 1, 2016"
13639,8307,"02 12, 2015"
6598,688,"03 19, 2016"
2079,1041,"04 13, 2016"
4804,10281,"08 16, 2014"
4825,2704,"09 15, 2006"
13,2915,"02 27, 2004"
9151,12560,"07 25, 2016"
6589,9727,"03 5, 2013"
7051,924,"07 12, 2017"
13857,7127,"03 28, 2017"
89,6441,"05 19, 2014"
4486,3806,"11 12, 2017"
1304,1989,"06 8, 2001"
10724,6508,"02 6, 2017"
919,3648,"03 28, 2015"
9125,1247,"11 20, 2014"
7975,6545,"01 31, 2016"
7185,11160,"10 13, 2014"
4457,1654,"06 2, 2014"
9478,7957,"03 13, 2014"
7902,10711,"01 12, 2014"
813,8200,"08 29, 2015"
6684,1034,"02 19, 2017"
2079,2699,"07 22, 2015"
14179,10139,"10 14, 2013"
3121,3596,"04 20, 2017"
7538,12766,"05 14, 2017"
14873,8220,"02 16, 2018"
6352,3147,"02 10, 2014"
814,3312,"06 12, 2015"
2355,8744,"03 7, 2018"
6865,4074,"01 11, 2014"
1062,2063,"01 28, 2014"
3631,4515,"08 19, 2014"
6669,6227,"10 26, 2017"
5339,1026,"09 19, 2016"
560,65,"05 22, 2008"
1892,1258,"02 20, 2017"
8509,11857,"02 4, 2015"
3408,817,"08 11, 2013"
3724,7054,"06 9, 2015"
5072,7621,"05 30, 2013"
10232,9160,"09 3, 2015"
8030,11522,"02 10, 2015"
980,2096,"10 22, 2014"
11161,4995,"08 21, 2014"
3439,6580,"06 23, 2015"
5078,11011,"12 16, 2013"
4261,7544,"03 18, 2013"
684,9450,"03 11, 2012"
9584,10573,"04 9, 2013"
6528,10906,"08 13, 2013"
9250,1264,"10 2, 2016"
2419,9153,"01 2, 2013"
4045,1851,"10 9, 2014"
11633,2873,"11 3, 2013"
12953,4045,"09 3, 2014"
14796,10071,"05 28, 2016"
12323,3456,"10 8, 2017"
3030,12997,"12 15, 2015"
330,3170,"01 19, 2014"
10479,11160,"04 6, 2014"
2582,3112,"12 28, 2014"
1794,6247,"11 3, 2007"
12933,14639,"02 2, 2015"
3375,14710,"02 25, 2018"
3873,229,"05 27, 2005"
2765,13976,"08 11, 2015"
450,10944,"04 18, 2014"
1855,12603,"04 1, 2016"
12490,7762,"04 8, 2015"
10141,2332,"12 27, 2017"
13296,12795,"02 1, 2017"
12301,11053,"02 2, 2015"
14507,7944,"01 15, 2018"
12739,13658,"05 31, 2015"
2022,4716,"10 2, 2015"
12504,6054,"03 23, 2014"
11598,15213,"07 28, 2018"
7151,6246,"05 15, 2015"
11215,8092,"01 20, 2016"
7958,6362,"09 10, 2016"
3951,15177,"07 3, 2012"
11250,5700,"04 28, 2015"
3355,1021,"01 6, 2016"
4000,249,"02 11, 2017"
4952,6529,"03 6, 2013"
10489,14375,"01 9, 2018"
3212,906,"08 17, 2015"
13331,10045,"02 13, 2013"
14771,14325,"01 17, 2017"
3382,13536,"03 5, 2015"
2024,2289,"05 19, 2013"
15166,12863,"03 7, 2017"
12067,3991,"11 14, 2017"
2307,4727,"01 28, 2010"
9160,10893,"04 8, 2016"
8053,14034,"04 27, 2017"
5589,3282,"07 21, 2014"
10055,7864,"04 30, 2015"
4052,13071,"02 14, 2017"
10983,7132,"06 19, 2015"
11144,8054,"01 17, 2015"
11152,7617,"06 8, 2016"
7974,5933,"06 6, 2016"
5399,9312,"12 28, 2013"
2943,3547,"03 29, 2016"
3045,173,"06 15, 2016"
9318,9974,"04 28, 2016"
9353,1340,"07 13, 2015"
11112,8166,"09 6, 2008"
856,2474,"11 16, 2015"
8264,12633,"07 11, 2017"
2035,2305,"05 30, 2015"
7963,7867,"06 1, 2016"
9601,1430,"10 9, 2013"
12252,12922,"05 9, 2017"
5839,9311,"09 25, 2016"
14007,11422,"10 31, 2012"
8030,10340,"01 17, 2015"
8253,15126,"03 27, 2016"
10793,6464,"03 28, 2017"
5338,2880,"08 16, 2017"
6658,12723,"10 23, 2016"
2945,11127,"01 8, 2014"
5733,12092,"08 7, 2017"
271,1519,"04 10, 2009"
2074,10234,"08 13, 2013"
4381,2300,"12 18, 2012"
4770,14668,"01 8, 2013"
5771,14991,"04 18, 2017"
10125,10341,"09 20, 2014"
14894,9753,"01 22, 2017"
10342,6161,"10 5, 2015"
11170,15222,"07 9, 2017"
51,7092,"04 28, 2014"
13651,14199,"02 9, 2018"
12201,13524,"01 26, 2018"
2892,3106,"04 18, 2016"
8985,4612,"01 23, 2016"
11537,3141,"09 17, 2017"
574,6194,"07 22, 2014"
14584,9920,"10 22, 2013"
12249,4192,"02 8, 2017"
13154,5094,"08 2, 2016"
13718,12714,"11 2, 2016"
6776,10479,"11 19, 2013"
6533,12291,"11 24, 2015"
8282,10538,"05 29, 2014"
10341,4362,"05 22, 2014"
12980,9270,"05 22, 2015"
1562,4799,"01 30, 2011"
6046,14131,"10 27, 2016"
1835,9249,"03 30, 2015"
7938,9660,"10 29, 2011"
9169,13643,"10 29, 2016"
1246,1374,"10 18, 2013"
3269,11451,"07 21, 2017"
733,15230,"04 6, 2018"
863,9317,"05 26, 2016"
7607,14827,"04 30, 2015"
3148,5302,"11 30, 2017"
8151,14489,"11 12, 2017"
5565,1072,"06 22, 2017"
11800,7384,"06 16, 2015"
8816,6472,"07 1, 2014"
11520,9957,"05 12, 2013"
9660,12785,"05 13, 2017"
8457,14508,"01 11, 2018"
13989,13893,"09 5, 2014"
2836,5450,"01 12, 2014"
3439,6503,"06 5, 2015"
7589,10023,"02 14, 2013"
3570,3104,"11 30, 2014"
13040,4932,"04 30, 2016"
1410,9522,"03 17, 2018"
10740,9250,"03 22, 2015"
12457,7395,"04 21, 2017"
6524,9826,"02 26, 2013"
1721,3098,"06 27, 2014"
1575,11411,"08 24, 2017"
11453,9913,"11 5, 2012"
3711,1206,"04 27, 2015"
3617,12450,"05 31, 2016"
11855,3441,"05 28, 2014"
8442,14111,"01 21, 2018"
7575,5574,"03 12, 2013"
12869,5985,"04 8, 2014"
13353,5350,"12 31, 2014"
5771,7622,"11 26, 2016"
4052,1993,"10 12, 2015"
936,4919,"05 12, 2016"
11135,10093,"07 14, 2015"
13184,13536,"04 2, 2014"
7773,10786,"03 19, 2014"
13267,10693,"05 24, 2013"
14196,13379,"08 19, 2014"
3365,14283,"01 18, 2017"
3931,1836,"12 12, 2015"
6392,12997,"06 5, 2017"
7919,6284,"11 4, 2014"
7195,6920,"05 6, 2017"
6047,7327,"10 4, 2013"
8604,4919,"02 3, 2016"
11788,12772,"12 20, 2016"
10441,14445,"02 7, 2015"
4251,445,"03 27, 2018"
1449,2349,"10 6, 2016"
1322,6116,"08 13, 2007"
2337,147,"12 16, 2012"
1146,2617,"09 8, 2013"
1606,1340,"11 20, 2014"
1997,3302,"04 11, 2011"
444,3100,"12 15, 2012"
642,1314,"06 23, 2002"
6482,14713,"06 1, 2017"
12531,3362,"03 22, 2017"
3498,6226,"09 14, 2017"
1295,6322,"04 11, 2018"
2575,10786,"05 25, 2016"
11315,2680,"01 26, 2018"
5470,10358,"05 22, 2015"
7210,5011,"01 8, 2014"
10619,7370,"09 24, 2015"
2322,2016,"08 3, 2011"
8720,2543,"09 9, 2014"
13195,14330,"12 13, 2016"
51,2889,"01 18, 2014"
90,3032,"07 4, 2013"
4547,3860,"03 14, 2017"
8068,5064,"01 3, 2014"
11882,7420,"06 6, 2017"
2506,5039,"08 21, 2013"
12638,11705,"01 5, 2015"
4057,6317,"11 3, 2013"
11998,10093,"02 18, 2014"
14002,6425,"11 3, 2016"
882,2092,"08 8, 2014"
5826,3301,"10 11, 2011"
8891,2527,"03 29, 2015"
2838,624,"06 12, 2012"
8755,3097,"08 16, 2014"
1052,13172,"02 29, 2016"
1545,14862,"02 26, 2005"
1706,6242,"08 23, 2011"
5199,4104,"04 12, 2015"
13232,12474,"11 18, 2017"
5893,594,"02 26, 2011"
14762,11050,"03 3, 2014"
9949,4134,"03 31, 2017"
4191,11562,"12 8, 2016"
10432,12105,"10 22, 2016"
13097,5000,"10 11, 2014"
5123,402,"02 20, 2015"
9401,7139,"09 16, 2016"
10588,14669,"06 17, 2017"
12666,3447,"09 29, 2015"
3305,14196,"09 8, 2013"
8422,9226,"06 22, 2014"
8072,8203,"10 22, 2015"
14697,14820,"04 18, 2016"
4298,5385,"09 9, 2017"
7416,7944,"01 14, 2014"
132,8470,"02 27, 2017"
8702,1121,"08 6, 2015"
13407,4538,"07 6, 2014"
12974,7168,"03 10, 2015"
15001,14182,"03 14, 2017"
12763,3528,"08 15, 2017"
529,11147,"07 24, 2016"
14071,13953,"07 4, 2015"
5850,7206,"06 16, 2015"
8305,1497,"12 2, 2013"
2279,15086,"12 10, 2014"
3375,10061,"07 29, 2013"
2628,9968,"08 22, 2012"
2837,13030,"04 3, 2014"
5654,494,"04 2, 2014"
1818,12999,"04 17, 2005"
10522,3025,"02 19, 2017"
57,9668,"04 17, 2016"
9369,6433,"12 16, 2017"
11246,5674,"04 13, 2016"
13425,12691,"12 10, 2016"
6731,9986,"10 17, 2013"
5779,1732,"08 21, 2015"
10743,6098,"05 10, 2016"
7242,5515,"09 29, 2013"
5675,4653,"07 1, 2013"
6381,2329,"07 23, 2007"
4231,3045,"02 21, 2015"
7388,14963,"05 13, 2016"
7336,13539,"03 30, 2016"
7002,7166,"10 12, 2014"
15185,14467,"10 16, 2017"
4732,2659,"10 18, 2015"
6503,3276,"11 28, 2015"
11227,9728,"06 18, 2015"
2512,2518,"03 16, 2011"
9762,7797,"03 13, 2013"
554,84,"08 9, 2010"
5629,5304,"06 4, 2014"
413,14845,"03 9, 2014"
7088,7545,"09 17, 2012"
11618,13585,"05 1, 2017"
8967,5933,"06 14, 2016"
8484,14634,"09 17, 2017"
14099,12722,"10 21, 2016"
3359,12900,"08 12, 2017"
5687,11153,"03 23, 2014"
9413,4887,"02 7, 2012"
610,13177,"08 20, 2016"
4490,1646,"11 28, 2014"
1842,7541,"01 21, 2015"
7534,11153,"05 7, 2014"
9891,8535,"03 10, 2016"
1223,625,"06 14, 2007"
11525,2672,"08 7, 2017"
536,1896,"02 20, 2006"
15299,14818,"08 3, 2016"
14325,6499,"03 31, 2015"
2497,10368,"12 17, 2014"
11247,10740,"06 8, 2013"
7670,11243,"06 11, 2014"
5974,1504,"03 20, 2015"
11410,3075,"02 23, 2015"
3370,11580,"01 4, 2015"
10736,7931,"09 8, 2015"
14513,5927,"08 14, 2017"
9153,12765,"12 24, 2016"
3525,4207,"02 7, 2018"
7490,8613,"03 7, 2017"
9719,1607,"05 10, 2014"
7581,9257,"02 17, 2013"
7713,8230,"06 10, 2014"
7124,11679,"04 26, 2016"
11987,11639,"12 28, 2017"
5725,2684,"08 24, 2016"
12927,6328,"06 22, 2016"
6513,12832,"03 20, 2017"
2442,14826,"06 9, 2016"
6531,4782,"04 4, 2014"
7185,5907,"05 18, 2015"
4154,1672,"09 11, 2014"
10003,11679,"05 13, 2016"
1040,1857,"05 29, 2013"
8274,12435,"03 9, 2016"
8933,13233,"10 26, 2015"
13352,4560,"05 30, 2017"
15293,4006,"04 23, 2018"
12152,12642,"09 1, 2016"
9535,1851,"12 27, 2013"
7383,10225,"10 24, 2013"
7632,9723,"06 16, 2014"
5432,3559,"01 31, 2016"
11361,14229,"03 9, 2016"
14769,10436,"03 20, 2013"
7941,3761,"09 6, 2015"
8192,12666,"10 17, 2017"
2594,9346,"10 5, 2014"
2007,2666,"11 23, 2016"
1129,10588,"09 30, 2013"
7601,7961,"09 22, 2015"
8280,11774,"02 15, 2015"
12387,3434,"09 15, 2013"
4080,3595,"05 13, 2010"
4021,2658,"05 16, 2013"
12956,10344,"01 22, 2016"
132,7012,"10 16, 2016"
7310,8023,"03 24, 2016"
11852,10982,"04 8, 2016"
1728,10620,"06 3, 2016"
5323,9411,"12 3, 2016"
10340,10477,"06 27, 2017"
4259,3906,"10 1, 2014"
4268,4731,"01 7, 2013"
3107,4402,"10 11, 2014"
3013,11941,"06 3, 2012"
11852,13869,"01 22, 2013"
12971,7596,"03 5, 2014"
9389,9790,"10 21, 2014"
7489,13440,"11 29, 2015"
9189,4425,"04 16, 2017"
11816,6842,"06 16, 2016"
5486,3412,"04 11, 2014"
13023,12624,"10 11, 2016"
7667,12671,"10 3, 2016"
4301,7429,"06 28, 2016"
2742,8481,"02 8, 2018"
2712,9957,"04 24, 2013"
15144,11410,"01 17, 2018"
2079,4864,"04 23, 2011"
9252,7393,"10 7, 2015"
8030,4431,"06 4, 2013"
3355,14166,"08 26, 2015"
10110,6387,"05 17, 2015"
4093,5914,"08 4, 2016"
8101,11220,"04 15, 2015"
2403,1458,"10 15, 2015"
6637,10709,"06 6, 2014"
10738,13006,"09 5, 2011"
10595,9390,"08 19, 2017"
937,339,"04 19, 2014"
4327,13246,"12 26, 2012"
194,2230,"11 21, 2017"
10268,8134,"11 1, 2016"
10415,1813,"09 28, 2013"
8071,12795,"02 2, 2017"
11860,10602,"02 9, 2014"
4075,712,"07 4, 2015"
554,4288,"10 26, 2011"
2185,6957,"05 20, 2017"
3749,12422,"09 25, 2016"
9698,14919,"02 19, 2013"
2174,9276,"07 2, 2015"
856,5728,"04 1, 2007"
9126,10951,"11 20, 2015"
10179,4146,"12 27, 2014"
11372,8013,"03 6, 2014"
1046,1424,"11 12, 2016"
3297,4600,"11 9, 2016"
11629,6413,"09 28, 2014"
3110,174,"01 22, 2015"
7664,11985,"03 23, 2015"
2970,6315,"04 25, 2015"
4028,3269,"12 27, 2016"
8100,12896,"05 1, 2017"
7294,15186,"11 21, 2014"
1611,4863,"06 8, 2011"
9329,12908,"02 24, 2018"
11238,14248,"12 26, 2017"
334,14,"05 15, 2017"
10910,13364,"06 7, 2016"
13697,11077,"05 1, 2015"
287,8930,"11 5, 2014"
13442,13493,"05 16, 2016"
3936,356,"03 4, 2015"
9002,3197,"10 19, 2014"
9011,7569,"02 2, 2013"
10717,7100,"11 19, 2017"
7528,7862,"05 20, 2013"
9727,8219,"03 22, 2015"
14159,9795,"09 2, 2017"
10684,11301,"05 27, 2016"
6736,3762,"11 4, 2014"
1937,6897,"05 11, 2014"
10590,6621,"03 23, 2017"
2332,4667,"01 17, 2011"
10507,11678,"06 3, 2016"
2636,166,"04 11, 2013"
287,225,"10 9, 2007"
12630,9370,"05 4, 2015"
4806,13085,"03 6, 2018"
10049,6771,"08 30, 2015"
5545,7454,"04 19, 2015"
4986,587,"02 21, 2015"
13924,12088,"08 4, 2015"
7014,9591,"04 19, 2016"
7626,929,"05 19, 2014"
11354,15095,"10 7, 2014"
7041,12545,"11 21, 2016"
14863,13343,"11 21, 2012"
7729,10489,"06 24, 2013"
2630,3306,"05 3, 2013"
7970,8654,"10 24, 2011"
14228,7961,"04 16, 2014"
7462,10117,"03 4, 2017"
9456,9766,"01 9, 2014"
9945,11829,"03 10, 2015"
14888,15125,"02 15, 2016"
12200,14824,"06 16, 2017"
6674,3220,"02 1, 2017"
1288,5284,"02 28, 2015"
8312,1543,"11 10, 2013"
5002,3418,"03 13, 2015"
12613,6798,"02 23, 2016"
7762,8009,"05 18, 2016"
2,5729,"12 22, 2017"
9139,4244,"09 13, 2015"
7612,7962,"09 15, 2014"
3374,11727,"09 1, 2014"
5152,2249,"05 4, 2017"
13054,10180,"10 26, 2014"
9858,3382,"03 31, 2014"
6047,583,"10 27, 2013"
14731,14101,"12 8, 2014"
10041,7265,"05 8, 2014"
3388,9140,"03 5, 2013"
4173,927,"07 23, 2015"
1925,7489,"12 11, 2011"
9206,11697,"10 21, 2014"
13588,4879,"11 19, 2013"
1738,4053,"03 7, 2015"
7316,9772,"02 9, 2013"
39,4856,"02 21, 2016"
12502,10486,"04 24, 2017"
6533,2478,"06 23, 2017"
1831,1687,"11 25, 2017"
1873,116,"02 2, 2017"
4598,14301,"03 23, 2017"
6515,14228,"03 2, 2017"
5634,5276,"04 1, 2015"
10752,7165,"07 28, 2015"
9851,1573,"05 4, 2005"
3743,1100,"02 21, 2018"
1107,1851,"01 15, 2013"
3375,11062,"05 11, 2014"
14287,13218,"02 12, 2017"
12065,10743,"02 6, 2015"
12155,4396,"01 2, 2015"
994,55,"07 7, 2004"
